Date,CLOSE,HIGH,LOW,OPEN,VOLUME
2001-04-16,552.647,,,,
2001-04-17,552.775,,,,
2001-04-18,553.054,,,,
2001-04-19,553.138,,,,
2001-04-20,553.321,,,,
2001-04-23,553.511,,,,
2001-04-24,553.516,,,,
2001-04-25,553.544,,,,
2001-04-26,553.6,,,,
2001-04-27,553.639,,,,
2001-04-30,553.767,,,,
2001-05-01,553.823,,,,
2001-05-02,553.924,,,,
2001-05-03,554.019,,,,
2001-05-04,554.192,,,,
2001-05-07,554.388,,,,
2001-05-08,554.471,,,,
2001-05-09,554.477,,,,
2001-05-10,554.533,,,,
2001-05-11,554.566,,,,
2001-05-14,554.807,,,,
2001-05-15,554.941,,,,
2001-05-16,555.064,,,,
2001-05-17,555.114,,,,
2001-05-18,555.136,,,,
2001-05-21,555.259,,,,
2001-05-22,555.304,,,,
2001-05-23,555.349,,,,
2001-05-24,555.366,,,,
2001-05-25,555.449,,,,
2001-05-28,555.617,,,,
2001-05-29,555.701,,,,
2001-05-30,555.79,,,,
2001-05-31,555.913,,,,
2001-06-01,555.925,,,,
2001-06-04,556.065,,,,
2001-06-05,556.199,,,,
2001-06-06,556.255,,,,
2001-06-07,556.3,,,,
2001-06-08,556.34,,,,
2001-06-11,556.558,,,,
2001-06-12,556.659,,,,
2001-06-13,556.738,,,,
2001-06-14,556.771,,,,
2001-06-15,556.872,,,,
2001-06-18,557.125,,,,
2001-06-19,557.153,,,,
2001-06-20,557.226,,,,
2001-06-21,557.271,,,,
2001-06-22,557.389,,,,
2001-06-25,557.512,,,,
2001-06-26,557.551,,,,
2001-06-27,557.557,,,,
2001-06-28,557.478,,,,
2001-06-29,557.534,,,,
2001-06-30,557.534,,,,
2001-07-02,557.686,,,,
2001-07-03,557.731,,,,
2001-07-04,557.787,,,,
2001-07-05,557.855,,,,
2001-07-06,557.951,,,,
2001-07-09,558.091,,,,
2001-07-10,558.17,,,,
2001-07-11,558.277,,,,
2001-07-12,558.294,,,,
2001-07-13,558.328,,,,
2001-07-16,558.479,,,,
2001-07-17,558.592,,,,
2001-07-18,558.716,,,,
2001-07-19,558.766,,,,
2001-07-20,558.823,,,,
2001-07-23,558.974,,,,
2001-07-24,559.008,,,,
2001-07-25,559.053,,,,
2001-07-26,559.098,,,,
2001-07-27,559.171,,,,
2001-07-30,559.295,,,,
2001-07-31,559.368,,,,
2001-08-01,559.447,,,,
2001-08-02,559.492,,,,
2001-08-03,559.56,,,,
2001-08-06,559.718,,,,
2001-08-07,559.763,,,,
2001-08-08,559.853,,,,
2001-08-09,559.944,,,,
2001-08-10,560.017,,,,
2001-08-13,560.18,,,,
2001-08-14,560.231,,,,
2001-08-15,560.293,,,,
2001-08-16,560.384,,,,
2001-08-17,560.457,,,,
2001-08-20,560.558,,,,
2001-08-21,560.643,,,,
2001-08-22,560.705,,,,
2001-08-23,560.739,,,,
2001-08-24,560.773,,,,
2001-08-27,560.908,,,,
2001-08-28,560.97,,,,
2001-08-29,561.026,,,,
2001-08-30,561.122,,,,
2001-08-31,561.184,,,,
2001-09-03,561.343,,,,
2001-09-04,561.275,,,,
2001-09-05,561.377,,,,
2001-09-06,561.513,,,,
2001-09-07,561.643,,,,
2001-09-10,561.818,,,,
2001-09-14,562.678,,,,
2001-09-17,562.803,,,,
2001-09-18,563.012,,,,
2001-09-19,563.386,,,,
2001-09-20,563.419,,,,
2001-09-21,563.453,,,,
2001-09-24,563.414,,,,
2001-09-25,563.408,,,,
2001-09-26,563.465,,,,
2001-09-27,563.504,,,,
2001-09-28,563.572,,,,
2001-09-30,563.572,,,,
2001-10-01,563.691,,,,
2001-10-02,563.85,,,,
2001-10-03,563.941,,,,
2001-10-04,563.986,,,,
2001-10-05,564.048,,,,
2001-10-08,564.15,,,,
2001-10-09,564.145,,,,
2001-10-10,564.167,,,,
2001-10-11,564.133,,,,
2001-10-12,564.167,,,,
2001-10-15,564.298,,,,
2001-10-16,564.377,,,,
2001-10-17,564.411,,,,
2001-10-18,564.468,,,,
2001-10-19,564.502,,,,
2001-10-22,564.576,,,,
2001-10-23,564.638,,,,
2001-10-24,564.706,,,,
2001-10-25,564.768,,,,
2001-10-26,564.814,,,,
2001-10-29,564.927,,,,
2001-10-30,565.006,,,,
2001-10-31,565.04,,,,
2001-11-01,565.046,,,,
2001-11-02,565.16,,,,
2001-11-05,565.245,,,,
2001-11-06,565.438,,,,
2001-11-07,565.574,,,,
2001-11-08,565.546,,,,
2001-11-09,565.574,,,,
2001-11-12,565.665,,,,
2001-11-13,565.694,,,,
2001-11-14,565.682,,,,
2001-11-15,565.654,,,,
2001-11-16,565.648,,,,
2001-11-19,565.762,,,,
2001-11-20,565.813,,,,
2001-11-21,565.83,,,,
2001-11-22,565.864,,,,
2001-11-23,565.858,,,,
2001-11-26,565.983,,,,
2001-11-27,566.063,,,,
2001-11-28,566.114,,,,
2001-11-29,566.227,,,,
2001-11-30,566.279,,,,
2001-12-03,566.358,,,,
2001-12-04,566.438,,,,
2001-12-05,566.444,,,,
2001-12-06,566.483,,,,
2001-12-07,566.586,,,,
2001-12-10,566.614,,,,
2001-12-11,566.717,,,,
2001-12-12,566.717,,,,
2001-12-13,566.722,,,,
2001-12-14,566.711,,,,
2001-12-17,566.745,,,,
2001-12-18,566.83,,,,
2001-12-19,566.893,,,,
2001-12-20,566.927,,,,
2001-12-21,566.921,,,,
2001-12-24,566.984,,,,
2001-12-26,567.024,,,,
2001-12-27,567.029,,,,
2001-12-28,567.092,,,,
2001-12-31,567.16,,,,
2002-01-02,567.2,,,,
2002-01-03,567.257,,,,
2002-01-04,567.28,,,,
2002-01-07,567.411,,,,
2002-01-08,567.428,,,,
2002-01-09,567.451,,,,
2002-01-10,567.479,,,,
2002-01-11,567.627,,,,
2002-01-14,567.701,,,,
2002-01-15,567.713,,,,
2002-01-16,567.713,,,,
2002-01-17,567.707,,,,
2002-01-18,567.753,,,,
2002-01-21,567.832,,,,
2002-01-22,567.781,,,,
2002-01-23,567.798,,,,
2002-01-24,567.804,,,,
2002-01-25,567.844,,,,
2002-01-28,567.952,,,,
2002-01-29,567.986,,,,
2002-01-30,568.014,,,,
2002-01-31,567.986,,,,
2002-02-01,568.049,,,,
2002-02-04,568.117,,,,
2002-02-05,568.157,,,,
2002-02-06,568.208,,,,
2002-02-07,568.237,,,,
2002-02-08,568.288,,,,
2002-02-11,568.328,,,,
2002-02-12,568.345,,,,
2002-02-13,568.385,,,,
2002-02-14,568.419,,,,
2002-02-15,568.448,,,,
2002-02-18,568.448,,,,
2002-02-19,568.551,,,,
2002-02-20,568.579,,,,
2002-02-21,568.573,,,,
2002-02-22,568.596,,,,
2002-02-25,568.676,,,,
2002-02-26,568.693,,,,
2002-02-27,568.722,,,,
2002-02-28,568.745,,,,
2002-03-01,568.745,,,,
2002-03-04,568.813,,,,
2002-03-05,568.825,,,,
2002-03-06,568.893,,,,
2002-03-07,568.91,,,,
2002-03-08,568.91,,,,
2002-03-11,568.956,,,,
2002-03-12,569.024,,,,
2002-03-13,569.053,,,,
2002-03-14,569.042,,,,
2002-03-15,569.07,,,,
2002-03-18,569.156,,,,
2002-03-19,569.219,,,,
2002-03-20,569.259,,,,
2002-03-21,569.31,,,,
2002-03-22,569.304,,,,
2002-03-25,569.407,,,,
2002-03-26,569.424,,,,
2002-03-27,569.464,,,,
2002-03-28,569.51,,,,
2002-03-31,569.596,,,,
2002-04-01,569.636,,,,
2002-04-02,569.676,,,,
2002-04-03,569.721,,,,
2002-04-04,569.744,,,,
2002-04-05,569.802,,,,
2002-04-08,569.893,,,,
2002-04-09,569.962,,,,
2002-04-10,569.996,,,,
2002-04-11,570.025,,,,
2002-04-12,570.053,,,,
2002-04-15,570.128,,,,
2002-04-16,570.145,,,,
2002-04-17,570.185,,,,
2002-04-18,570.219,,,,
2002-04-19,570.225,,,,
2002-04-22,570.328,,,,
2002-04-23,570.339,,,,
2002-04-24,570.379,,,,
2002-04-25,570.385,,,,
2002-04-26,570.402,,,,
2002-04-29,570.459,,,,
2002-04-30,570.488,,,,
2002-05-01,570.517,,,,
2002-05-02,570.528,,,,
2002-05-03,570.568,,,,
2002-05-06,570.654,,,,
2002-05-07,570.694,,,,
2002-05-08,570.717,,,,
2002-05-09,570.734,,,,
2002-05-10,570.763,,,,
2002-05-13,570.855,,,,
2002-05-14,570.86,,,,
2002-05-15,570.923,,,,
2002-05-16,570.946,,,,
2002-05-17,570.975,,,,
2002-05-20,571.067,,,,
2002-05-21,571.107,,,,
2002-05-22,571.141,,,,
2002-05-23,571.158,,,,
2002-05-24,571.216,,,,
2002-05-27,571.216,,,,
2002-05-28,571.313,,,,
2002-05-29,571.347,,,,
2002-05-30,571.353,,,,
2002-05-31,571.382,,,,
2002-06-03,571.45,,,,
2002-06-04,571.479,,,,
2002-06-05,571.502,,,,
2002-06-06,571.571,,,,
2002-06-07,571.583,,,,
2002-06-10,571.651,,,,
2002-06-11,571.68,,,,
2002-06-12,571.72,,,,
2002-06-13,571.76,,,,
2002-06-14,571.812,,,,
2002-06-17,571.864,,,,
2002-06-18,571.881,,,,
2002-06-19,571.944,,,,
2002-06-20,571.944,,,,
2002-06-21,571.984,,,,
2002-06-24,572.076,,,,
2002-06-25,572.07,,,,
2002-06-26,572.145,,,,
2002-06-27,572.174,,,,
2002-06-28,572.208,,,,
2002-06-30,572.208,,,,
2002-07-01,572.26,,,,
2002-07-02,572.3,,,,
2002-07-03,572.34,,,,
2002-07-04,572.369,,,,
2002-07-05,572.352,,,,
2002-07-08,572.449,,,,
2002-07-09,572.461,,,,
2002-07-10,572.501,,,,
2002-07-11,572.53,,,,
2002-07-12,572.564,,,,
2002-07-15,572.645,,,,
2002-07-16,572.662,,,,
2002-07-17,572.691,,,,
2002-07-18,572.725,,,,
2002-07-19,572.765,,,,
2002-07-22,572.834,,,,
2002-07-23,572.857,,,,
2002-07-24,572.909,,,,
2002-07-25,572.915,,,,
2002-07-26,572.961,,,,
2002-07-29,573.018,,,,
2002-07-30,573.047,,,,
2002-07-31,573.081,,,,
2002-08-01,573.139,,,,
2002-08-02,573.254,,,,
2002-08-05,573.3,,,,
2002-08-06,573.312,,,,
2002-08-07,573.404,,,,
2002-08-08,573.404,,,,
2002-08-09,573.444,,,,
2002-08-12,573.467,,,,
2002-08-13,573.542,,,,
2002-08-14,573.519,,,,
2002-08-15,573.582,,,,
2002-08-16,573.605,,,,
2002-08-19,573.634,,,,
2002-08-20,573.709,,,,
2002-08-21,573.732,,,,
2002-08-22,573.737,,,,
2002-08-23,573.761,,,,
2002-08-26,573.83,,,,
2002-08-27,573.835,,,,
2002-08-28,573.858,,,,
2002-08-29,573.887,,,,
2002-08-30,573.881,,,,
2002-08-31,573.881,,,,
2002-09-02,573.935,,,,
2002-09-03,574.033,,,,
2002-09-04,574.068,,,,
2002-09-05,574.126,,,,
2002-09-06,574.097,,,,
2002-09-09,574.149,,,,
2002-09-10,574.172,,,,
2002-09-11,574.189,,,,
2002-09-12,574.212,,,,
2002-09-13,574.241,,,,
2002-09-16,574.298,,,,
2002-09-17,574.345,,,,
2002-09-18,574.396,,,,
2002-09-19,574.454,,,,
2002-09-20,574.494,,,,
2002-09-23,574.558,,,,
2002-09-24,574.575,,,,
2002-09-25,574.621,,,,
2002-09-26,574.638,,,,
2002-09-27,574.673,,,,
2002-09-30,574.8,,,,
2002-10-01,574.794,,,,
2002-10-02,574.835,,,,
2002-10-03,574.875,,,,
2002-10-04,574.846,,,,
2002-10-07,574.892,,,,
2002-10-08,574.944,,,,
2002-10-09,575.008,,,,
2002-10-10,575.019,,,,
2002-10-11,575.048,,,,
2002-10-14,575.048,,,,
2002-10-15,575.077,,,,
2002-10-16,575.094,,,,
2002-10-17,575.106,,,,
2002-10-18,575.146,,,,
2002-10-21,575.192,,,,
2002-10-22,575.215,,,,
2002-10-23,575.261,,,,
2002-10-24,575.313,,,,
2002-10-25,575.348,,,,
2002-10-28,575.469,,,,
2002-10-29,575.544,,,,
2002-10-30,575.585,,,,
2002-10-31,575.654,,,,
2002-11-01,575.706,,,,
2002-11-04,575.758,,,,
2002-11-05,575.81,,,,
2002-11-06,576.076,,,,
2002-11-07,576.099,,,,
2002-11-08,576.116,,,,
2002-11-11,576.116,,,,
2002-11-12,576.22,,,,
2002-11-13,576.237,,,,
2002-11-14,576.255,,,,
2002-11-15,576.289,,,,
2002-11-18,576.336,,,,
2002-11-19,576.353,,,,
2002-11-20,576.37,,,,
2002-11-21,576.393,,,,
2002-11-22,576.411,,,,
2002-11-25,576.457,,,,
2002-11-26,576.486,,,,
2002-11-27,576.503,,,,
2002-11-28,576.522,,,,
2002-11-29,576.555,,,,
2002-11-30,576.574,,,,
2002-12-02,576.612,,,,
2002-12-03,576.63,,,,
2002-12-04,576.664,,,,
2002-12-05,576.693,,,,
2002-12-06,576.716,,,,
2002-12-09,576.757,,,,
2002-12-10,576.78,,,,
2002-12-11,576.797,,,,
2002-12-12,576.844,,,,
2002-12-13,576.861,,,,
2002-12-16,576.896,,,,
2002-12-17,576.936,,,,
2002-12-18,576.965,,,,
2002-12-19,577.006,,,,
2002-12-20,577.029,,,,
2002-12-23,577.104,,,,
2002-12-24,577.133,,,,
2002-12-26,577.168,,,,
2002-12-27,577.208,,,,
2002-12-30,577.231,,,,
2002-12-31,577.249,,,,
2003-01-02,577.26,,,,
2003-01-03,577.278,,,,
2003-01-06,577.335,,,,
2003-01-07,577.353,,,,
2003-01-08,577.376,,,,
2003-01-09,577.382,,,,
2003-01-10,577.411,,,,
2003-01-13,577.469,,,,
2003-01-14,577.497,,,,
2003-01-15,577.515,,,,
2003-01-16,577.544,,,,
2003-01-17,577.573,,,,
2003-01-20,577.628,,,,
2003-01-21,577.648,,,,
2003-01-22,577.665,,,,
2003-01-23,577.688,,,,
2003-01-24,577.723,,,,
2003-01-27,577.758,,,,
2003-01-28,577.769,,,,
2003-01-29,577.787,,,,
2003-01-30,577.804,,,,
2003-01-31,577.822,,,,
2003-02-03,577.874,,,,
2003-02-04,577.908,,,,
2003-02-05,577.926,,,,
2003-02-06,577.943,,,,
2003-02-07,577.961,,,,
2003-02-10,578.019,,,,
2003-02-11,578.024,,,,
2003-02-12,578.042,,,,
2003-02-13,578.071,,,,
2003-02-14,578.082,,,,
2003-02-17,578.082,,,,
2003-02-18,578.146,,,,
2003-02-19,578.175,,,,
2003-02-20,578.192,,,,
2003-02-21,578.204,,,,
2003-02-24,578.256,,,,
2003-02-25,578.256,,,,
2003-02-26,578.279,,,,
2003-02-27,578.297,,,,
2003-02-28,578.326,,,,
2003-03-03,578.395,,,,
2003-03-04,578.418,,,,
2003-03-05,578.465,,,,
2003-03-06,578.494,,,,
2003-03-07,578.581,,,,
2003-03-10,578.685,,,,
2003-03-11,578.691,,,,
2003-03-12,578.708,,,,
2003-03-13,578.691,,,,
2003-03-14,578.697,,,,
2003-03-17,578.738,,,,
2003-03-18,578.743,,,,
2003-03-19,578.749,,,,
2003-03-20,578.766,,,,
2003-03-21,578.766,,,,
2003-03-24,578.83,,,,
2003-03-25,578.854,,,,
2003-03-26,578.882,,,,
2003-03-27,578.912,,,,
2003-03-28,578.946,,,,
2003-03-31,579.01,,,,
2003-04-01,579.039,,,,
2003-04-02,579.045,,,,
2003-04-03,579.091,,,,
2003-04-04,579.109,,,,
2003-04-07,579.109,,,,
2003-04-08,579.126,,,,
2003-04-09,579.155,,,,
2003-04-10,579.173,,,,
2003-04-11,579.155,,,,
2003-04-14,579.202,,,,
2003-04-15,579.219,,,,
2003-04-16,579.26,,,,
2003-04-17,579.266,,,,
2003-04-21,579.341,,,,
2003-04-22,579.358,,,,
2003-04-23,579.387,,,,
2003-04-24,579.428,,,,
2003-04-25,579.446,,,,
2003-04-28,579.498,,,,
2003-04-29,579.521,,,,
2003-04-30,579.556,,,,
2003-05-01,579.602,,,,
2003-05-02,579.591,,,,
2003-05-05,579.66,,,,
2003-05-06,579.689,,,,
2003-05-07,579.707,,,,
2003-05-08,579.753,,,,
2003-05-09,579.759,,,,
2003-05-12,579.823,,,,
2003-05-13,579.852,,,,
2003-05-14,579.91,,,,
2003-05-15,579.951,,,,
2003-05-16,579.969,,,,
2003-05-19,580.027,,,,
2003-05-20,580.044,,,,
2003-05-21,580.015,,,,
2003-05-22,580.032,,,,
2003-05-23,580.038,,,,
2003-05-26,580.089,,,,
2003-05-27,580.096,,,,
2003-05-28,580.079,,,,
2003-05-29,580.12,,,,
2003-05-30,580.137,,,,
2003-05-31,580.137,,,,
2003-06-02,580.154,,,,
2003-06-03,580.23,,,,
2003-06-04,580.288,,,,
2003-06-05,580.317,,,,
2003-06-06,580.323,,,,
2003-06-09,580.398,,,,
2003-06-10,580.48,,,,
2003-06-11,580.544,,,,
2003-06-12,580.585,,,,
2003-06-13,580.672,,,,
2003-06-16,580.718,,,,
2003-06-17,580.707,,,,
2003-06-18,580.73,,,,
2003-06-19,580.823,,,,
2003-06-20,580.829,,,,
2003-06-23,580.87,,,,
2003-06-24,580.893,,,,
2003-06-25,580.8,,,,
2003-06-26,580.835,,,,
2003-06-27,580.899,,,,
2003-06-30,580.951,,,,
2003-07-01,580.963,,,,
2003-07-02,580.992,,,,
2003-07-03,580.992,,,,
2003-07-04,581.005,,,,
2003-07-07,581.032,,,,
2003-07-08,581.044,,,,
2003-07-09,581.073,,,,
2003-07-10,581.085,,,,
2003-07-11,581.102,,,,
2003-07-14,581.131,,,,
2003-07-15,581.12,,,,
2003-07-16,581.143,,,,
2003-07-17,581.161,,,,
2003-07-18,581.172,,,,
2003-07-21,581.219,,,,
2003-07-22,581.219,,,,
2003-07-23,581.242,,,,
2003-07-24,581.26,,,,
2003-07-25,581.26,,,,
2003-07-28,581.294,,,,
2003-07-29,581.283,,,,
2003-07-30,581.306,,,,
2003-07-31,581.341,,,,
2003-08-01,581.376,,,,
2003-08-04,581.376,,,,
2003-08-05,581.405,,,,
2003-08-06,581.434,,,,
2003-08-07,581.463,,,,
2003-08-08,581.481,,,,
2003-08-11,581.522,,,,
2003-08-12,581.551,,,,
2003-08-13,581.568,,,,
2003-08-14,581.568,,,,
2003-08-15,581.597,,,,
2003-08-18,581.627,,,,
2003-08-19,581.644,,,,
2003-08-20,581.673,,,,
2003-08-21,581.673,,,,
2003-08-22,581.691,,,,
2003-08-25,581.726,,,,
2003-08-26,581.749,,,,
2003-08-27,581.743,,,,
2003-08-28,581.761,,,,
2003-08-29,581.772,,,,
2003-08-31,581.803,,,,
2003-09-01,581.819,,,,
2003-09-02,581.853,,,,
2003-09-03,581.894,,,,
2003-09-04,581.923,,,,
2003-09-05,581.964,,,,
2003-09-08,582.01,,,,
2003-09-09,582.01,,,,
2003-09-10,582.028,,,,
2003-09-11,582.045,,,,
2003-09-12,582.057,,,,
2003-09-15,582.115,,,,
2003-09-16,582.127,,,,
2003-09-17,582.133,,,,
2003-09-18,582.15,,,,
2003-09-19,582.174,,,,
2003-09-22,582.22,,,,
2003-09-23,582.244,,,,
2003-09-24,582.279,,,,
2003-09-25,582.314,,,,
2003-09-26,582.319,,,,
2003-09-29,582.354,,,,
2003-09-30,582.384,,,,
2003-10-01,582.395,,,,
2003-10-02,582.436,,,,
2003-10-03,582.442,,,,
2003-10-06,582.483,,,,
2003-10-07,582.512,,,,
2003-10-08,582.541,,,,
2003-10-09,582.541,,,,
2003-10-10,582.559,,,,
2003-10-13,582.602,,,,
2003-10-14,582.611,,,,
2003-10-15,582.629,,,,
2003-10-16,582.652,,,,
2003-10-17,582.67,,,,
2003-10-20,582.711,,,,
2003-10-21,582.693,,,,
2003-10-22,582.711,,,,
2003-10-23,582.722,,,,
2003-10-24,582.74,,,,
2003-10-27,582.763,,,,
2003-10-28,582.792,,,,
2003-10-29,582.804,,,,
2003-10-30,582.821,,,,
2003-10-31,582.827,,,,
2003-11-03,582.886,,,,
2003-11-04,582.915,,,,
2003-11-05,582.927,,,,
2003-11-06,582.973,,,,
2003-11-07,582.962,,,,
2003-11-10,583.032,,,,
2003-11-11,583.047,,,,
2003-11-12,583.061,,,,
2003-11-13,583.073,,,,
2003-11-14,583.078,,,,
2003-11-17,583.119,,,,
2003-11-18,583.125,,,,
2003-11-19,583.154,,,,
2003-11-20,583.189,,,,
2003-11-21,583.207,,,,
2003-11-24,583.248,,,,
2003-11-25,583.265,,,,
2003-11-26,583.3,,,,
2003-11-27,583.315,,,,
2003-11-28,583.318,,,,
2003-11-30,583.318,,,,
2003-12-01,583.358,,,,
2003-12-02,583.387,,,,
2003-12-03,583.399,,,,
2003-12-04,583.428,,,,
2003-12-05,583.458,,,,
2003-12-08,583.498,,,,
2003-12-09,583.504,,,,
2003-12-10,583.516,,,,
2003-12-11,583.557,,,,
2003-12-12,583.557,,,,
2003-12-15,583.604,,,,
2003-12-16,583.615,,,,
2003-12-17,583.627,,,,
2003-12-18,583.668,,,,
2003-12-19,583.68,,,,
2003-12-22,583.721,,,,
2003-12-23,583.738,,,,
2003-12-24,583.75,,,,
2003-12-26,583.797,,,,
2003-12-29,583.849,,,,
2003-12-30,583.861,,,,
2003-12-31,583.878,,,,
2004-01-02,583.908,,,,
2004-01-05,583.949,,,,
2004-01-06,583.978,,,,
2004-01-07,583.99,,,,
2004-01-08,584.031,,,,
2004-01-09,584.06,,,,
2004-01-12,584.089,,,,
2004-01-13,584.112,,,,
2004-01-14,584.124,,,,
2004-01-15,584.142,,,,
2004-01-16,584.142,,,,
2004-01-19,584.142,,,,
2004-01-20,584.212,,,,
2004-01-21,584.235,,,,
2004-01-22,584.276,,,,
2004-01-23,584.282,,,,
2004-01-26,584.282,,,,
2004-01-27,584.288,,,,
2004-01-28,584.3,,,,
2004-01-29,584.317,,,,
2004-01-30,584.341,,,,
2004-01-31,584.355,,,,
2004-02-02,584.375,,,,
2004-02-03,584.404,,,,
2004-02-04,584.416,,,,
2004-02-05,584.434,,,,
2004-02-06,584.445,,,,
2004-02-09,584.492,,,,
2004-02-10,584.492,,,,
2004-02-11,584.521,,,,
2004-02-12,584.551,,,,
2004-02-13,584.574,,,,
2004-02-16,584.617,,,,
2004-02-17,584.633,,,,
2004-02-18,584.638,,,,
2004-02-19,584.65,,,,
2004-02-20,584.668,,,,
2004-02-23,584.697,,,,
2004-02-24,584.703,,,,
2004-02-25,584.715,,,,
2004-02-26,584.732,,,,
2004-02-27,584.75,,,,
2004-02-29,584.78,,,,
2004-03-01,584.778,,,,
2004-03-02,584.784,,,,
2004-03-03,584.813,,,,
2004-03-04,584.825,,,,
2004-03-05,584.854,,,,
2004-03-08,584.901,,,,
2004-03-09,584.919,,,,
2004-03-10,584.931,,,,
2004-03-11,584.948,,,,
2004-03-12,584.966,,,,
2004-03-15,585.007,,,,
2004-03-16,585.024,,,,
2004-03-17,585.077,,,,
2004-03-18,585.089,,,,
2004-03-19,585.107,,,,
2004-03-22,585.136,,,,
2004-03-23,585.153,,,,
2004-03-24,585.165,,,,
2004-03-25,585.171,,,,
2004-03-26,585.189,,,,
2004-03-29,585.224,,,,
2004-03-30,585.247,,,,
2004-03-31,585.271,,,,
2004-04-01,585.3,,,,
2004-04-02,585.288,,,,
2004-04-05,585.359,,,,
2004-04-06,585.37,,,,
2004-04-07,585.4,,,,
2004-04-08,585.417,,,,
2004-04-12,585.47,,,,
2004-04-13,585.464,,,,
2004-04-14,585.482,,,,
2004-04-15,585.494,,,,
2004-04-16,585.535,,,,
2004-04-19,585.576,,,,
2004-04-20,585.57,,,,
2004-04-21,585.576,,,,
2004-04-22,585.611,,,,
2004-04-23,585.623,,,,
2004-04-26,585.669,,,,
2004-04-27,585.693,,,,
2004-04-28,585.716,,,,
2004-04-29,585.752,,,,
2004-04-30,585.763,,,,
2004-05-03,585.816,,,,
2004-05-04,585.816,,,,
2004-05-05,585.875,,,,
2004-05-06,585.875,,,,
2004-05-07,585.799,,,,
2004-05-10,585.857,,,,
2004-05-11,585.94,,,,
2004-05-12,585.992,,,,
2004-05-13,586.01,,,,
2004-05-14,586.051,,,,
2004-05-17,586.069,,,,
2004-05-18,586.098,,,,
2004-05-19,586.116,,,,
2004-05-20,586.139,,,,
2004-05-21,586.168,,,,
2004-05-24,586.198,,,,
2004-05-25,586.204,,,,
2004-05-26,586.21,,,,
2004-05-27,586.215,,,,
2004-05-28,586.221,,,,
2004-05-31,586.268,,,,
2004-06-01,586.228,,,,
2004-06-02,586.245,,,,
2004-06-03,586.251,,,,
2004-06-04,586.228,,,,
2004-06-07,586.269,,,,
2004-06-08,586.263,,,,
2004-06-09,586.281,,,,
2004-06-10,586.275,,,,
2004-06-11,586.275,,,,
2004-06-14,586.298,,,,
2004-06-15,586.422,,,,
2004-06-16,586.451,,,,
2004-06-17,586.492,,,,
2004-06-18,586.498,,,,
2004-06-21,586.545,,,,
2004-06-22,586.545,,,,
2004-06-23,586.539,,,,
2004-06-24,586.539,,,,
2004-06-25,586.551,,,,
2004-06-28,586.598,,,,
2004-06-29,586.622,,,,
2004-06-30,586.657,,,,
2004-07-01,586.845,,,,
2004-07-02,586.775,,,,
2004-07-05,586.837,,,,
2004-07-06,586.875,,,,
2004-07-07,586.951,,,,
2004-07-08,586.998,,,,
2004-07-09,587.028,,,,
2004-07-12,587.075,,,,
2004-07-13,587.034,,,,
2004-07-14,587.075,,,,
2004-07-15,587.098,,,,
2004-07-16,587.116,,,,
2004-07-19,587.193,,,,
2004-07-20,587.198,,,,
2004-07-21,587.228,,,,
2004-07-22,587.263,,,,
2004-07-23,587.257,,,,
2004-07-26,587.263,,,,
2004-07-27,587.222,,,,
2004-07-28,587.234,,,,
2004-07-29,587.287,,,,
2004-07-30,587.31,,,,
2004-07-31,587.332,,,,
2004-08-02,587.35,,,,
2004-08-03,587.391,,,,
2004-08-04,587.456,,,,
2004-08-05,587.479,,,,
2004-08-06,587.527,,,,
2004-08-09,587.556,,,,
2004-08-10,587.568,,,,
2004-08-11,587.615,,,,
2004-08-12,587.639,,,,
2004-08-13,587.674,,,,
2004-08-16,587.721,,,,
2004-08-17,587.768,,,,
2004-08-18,587.792,,,,
2004-08-19,587.827,,,,
2004-08-20,587.851,,,,
2004-08-23,587.91,,,,
2004-08-24,587.921,,,,
2004-08-25,587.963,,,,
2004-08-26,587.974,,,,
2004-08-27,587.986,,,,
2004-08-30,588.051,,,,
2004-08-31,588.063,,,,
2004-09-01,588.098,,,,
2004-09-02,588.11,,,,
2004-09-03,588.098,,,,
2004-09-06,588.177,,,,
2004-09-07,588.187,,,,
2004-09-08,588.199,,,,
2004-09-09,588.24,,,,
2004-09-10,588.264,,,,
2004-09-13,588.334,,,,
2004-09-14,588.376,,,,
2004-09-15,588.376,,,,
2004-09-16,588.393,,,,
2004-09-17,588.382,,,,
2004-09-20,588.464,,,,
2004-09-21,588.506,,,,
2004-09-22,588.582,,,,
2004-09-23,588.641,,,,
2004-09-24,588.659,,,,
2004-09-27,588.736,,,,
2004-09-28,588.759,,,,
2004-09-29,588.795,,,,
2004-09-30,588.813,,,,
2004-10-01,588.872,,,,
2004-10-04,588.966,,,,
2004-10-05,589.02,,,,
2004-10-06,589.079,,,,
2004-10-07,589.132,,,,
2004-10-08,589.156,,,,
2004-10-11,589.235,,,,
2004-10-12,589.262,,,,
2004-10-13,589.28,,,,
2004-10-14,589.292,,,,
2004-10-15,589.298,,,,
2004-10-18,589.327,,,,
2004-10-19,589.345,,,,
2004-10-20,589.363,,,,
2004-10-21,589.38,,,,
2004-10-22,589.392,,,,
2004-10-25,589.445,,,,
2004-10-26,589.445,,,,
2004-10-27,589.451,,,,
2004-10-28,589.493,,,,
2004-10-29,589.516,,,,
2004-10-31,589.576,,,,
2004-11-01,589.597,,,,
2004-11-02,589.627,,,,
2004-11-03,589.686,,,,
2004-11-04,589.686,,,,
2004-11-05,589.663,,,,
